course_offering_uuid,section_number,a_count,ab_count,b_count,bc_count,c_count,d_count,f_count,s_count,u_count,cr_count,n_count,p_count,i_count,nw_count,nr_count,other_count
"a2631d95-9802-3a1f-b13e-affb23aee142",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a2631d95-9802-3a1f-b13e-affb23aee142",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6797c550-27aa-3ee4-87be-8be8acd5caa5",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6797c550-27aa-3ee4-87be-8be8acd5caa5",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6797c550-27aa-3ee4-87be-8be8acd5caa5",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6797c550-27aa-3ee4-87be-8be8acd5caa5",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6797c550-27aa-3ee4-87be-8be8acd5caa5",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6797c550-27aa-3ee4-87be-8be8acd5caa5",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6797c550-27aa-3ee4-87be-8be8acd5caa5",27,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
"6797c550-27aa-3ee4-87be-8be8acd5caa5",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6797c550-27aa-3ee4-87be-8be8acd5caa5",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6797c550-27aa-3ee4-87be-8be8acd5caa5",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80383bbd-17b9-38e3-a979-a7e76c573966",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80383bbd-17b9-38e3-a979-a7e76c573966",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80383bbd-17b9-38e3-a979-a7e76c573966",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80383bbd-17b9-38e3-a979-a7e76c573966",25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80383bbd-17b9-38e3-a979-a7e76c573966",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80383bbd-17b9-38e3-a979-a7e76c573966",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80383bbd-17b9-38e3-a979-a7e76c573966",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80383bbd-17b9-38e3-a979-a7e76c573966",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80383bbd-17b9-38e3-a979-a7e76c573966",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2946893d-ef6a-36a8-9918-a32ddd18e8e4",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2946893d-ef6a-36a8-9918-a32ddd18e8e4",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2946893d-ef6a-36a8-9918-a32ddd18e8e4",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2946893d-ef6a-36a8-9918-a32ddd18e8e4",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2946893d-ef6a-36a8-9918-a32ddd18e8e4",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2946893d-ef6a-36a8-9918-a32ddd18e8e4",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2946893d-ef6a-36a8-9918-a32ddd18e8e4",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2946893d-ef6a-36a8-9918-a32ddd18e8e4",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87385b9d-cbce-3093-8fff-ae4653f4aedf",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87385b9d-cbce-3093-8fff-ae4653f4aedf",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87385b9d-cbce-3093-8fff-ae4653f4aedf",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87385b9d-cbce-3093-8fff-ae4653f4aedf",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87385b9d-cbce-3093-8fff-ae4653f4aedf",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17abc5ab-18fe-359c-ae26-99540a1259ba",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17abc5ab-18fe-359c-ae26-99540a1259ba",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17abc5ab-18fe-359c-ae26-99540a1259ba",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17abc5ab-18fe-359c-ae26-99540a1259ba",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17abc5ab-18fe-359c-ae26-99540a1259ba",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17abc5ab-18fe-359c-ae26-99540a1259ba",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17abc5ab-18fe-359c-ae26-99540a1259ba",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17abc5ab-18fe-359c-ae26-99540a1259ba",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17abc5ab-18fe-359c-ae26-99540a1259ba",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17abc5ab-18fe-359c-ae26-99540a1259ba",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17abc5ab-18fe-359c-ae26-99540a1259ba",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d7a403fc-1b31-35aa-9e17-3ee91d475baa",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d7a403fc-1b31-35aa-9e17-3ee91d475baa",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d7a403fc-1b31-35aa-9e17-3ee91d475baa",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d7a403fc-1b31-35aa-9e17-3ee91d475baa",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d7a403fc-1b31-35aa-9e17-3ee91d475baa",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d7a403fc-1b31-35aa-9e17-3ee91d475baa",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d7a403fc-1b31-35aa-9e17-3ee91d475baa",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d7a403fc-1b31-35aa-9e17-3ee91d475baa",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc2a04bf-d8da-326a-bbc3-c8c46e2c64ea",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc2a04bf-d8da-326a-bbc3-c8c46e2c64ea",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc2a04bf-d8da-326a-bbc3-c8c46e2c64ea",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc2a04bf-d8da-326a-bbc3-c8c46e2c64ea",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc2a04bf-d8da-326a-bbc3-c8c46e2c64ea",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc2a04bf-d8da-326a-bbc3-c8c46e2c64ea",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fc2a04bf-d8da-326a-bbc3-c8c46e2c64ea",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2b6f7b56-7a12-3c81-80de-aa40fbe0a9fb",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2b6f7b56-7a12-3c81-80de-aa40fbe0a9fb",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2b6f7b56-7a12-3c81-80de-aa40fbe0a9fb",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2b6f7b56-7a12-3c81-80de-aa40fbe0a9fb",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2b6f7b56-7a12-3c81-80de-aa40fbe0a9fb",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2b6f7b56-7a12-3c81-80de-aa40fbe0a9fb",25,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"2b6f7b56-7a12-3c81-80de-aa40fbe0a9fb",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2b6f7b56-7a12-3c81-80de-aa40fbe0a9fb",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2b6f7b56-7a12-3c81-80de-aa40fbe0a9fb",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2b6f7b56-7a12-3c81-80de-aa40fbe0a9fb",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f313552-425a-34e6-a355-539e53100f7b",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f313552-425a-34e6-a355-539e53100f7b",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f313552-425a-34e6-a355-539e53100f7b",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f313552-425a-34e6-a355-539e53100f7b",41,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"8f313552-425a-34e6-a355-539e53100f7b",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f313552-425a-34e6-a355-539e53100f7b",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f313552-425a-34e6-a355-539e53100f7b",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f313552-425a-34e6-a355-539e53100f7b",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f313552-425a-34e6-a355-539e53100f7b",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f313552-425a-34e6-a355-539e53100f7b",55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f313552-425a-34e6-a355-539e53100f7b",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f313552-425a-34e6-a355-539e53100f7b",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f313552-425a-34e6-a355-539e53100f7b",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8f313552-425a-34e6-a355-539e53100f7b",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5899d788-668e-3e98-af94-902f145e0243",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5899d788-668e-3e98-af94-902f145e0243",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5899d788-668e-3e98-af94-902f145e0243",25,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5899d788-668e-3e98-af94-902f145e0243",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5899d788-668e-3e98-af94-902f145e0243",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5899d788-668e-3e98-af94-902f145e0243",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5899d788-668e-3e98-af94-902f145e0243",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5899d788-668e-3e98-af94-902f145e0243",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5899d788-668e-3e98-af94-902f145e0243",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5899d788-668e-3e98-af94-902f145e0243",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5899d788-668e-3e98-af94-902f145e0243",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"de89acc3-f150-3697-8fee-31350c12b402",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"de89acc3-f150-3697-8fee-31350c12b402",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"de89acc3-f150-3697-8fee-31350c12b402",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"de89acc3-f150-3697-8fee-31350c12b402",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"de89acc3-f150-3697-8fee-31350c12b402",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"de89acc3-f150-3697-8fee-31350c12b402",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"de89acc3-f150-3697-8fee-31350c12b402",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"de89acc3-f150-3697-8fee-31350c12b402",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"de89acc3-f150-3697-8fee-31350c12b402",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9fc4f41e-e727-370c-94ca-45029baa6128",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9fc4f41e-e727-370c-94ca-45029baa6128",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9fc4f41e-e727-370c-94ca-45029baa6128",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9fc4f41e-e727-370c-94ca-45029baa6128",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9fc4f41e-e727-370c-94ca-45029baa6128",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9fc4f41e-e727-370c-94ca-45029baa6128",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b64f3fd7-64f9-3033-87d2-ccd8659b7c13",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b64f3fd7-64f9-3033-87d2-ccd8659b7c13",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b64f3fd7-64f9-3033-87d2-ccd8659b7c13",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b64f3fd7-64f9-3033-87d2-ccd8659b7c13",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b64f3fd7-64f9-3033-87d2-ccd8659b7c13",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b64f3fd7-64f9-3033-87d2-ccd8659b7c13",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b64f3fd7-64f9-3033-87d2-ccd8659b7c13",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b64f3fd7-64f9-3033-87d2-ccd8659b7c13",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b64f3fd7-64f9-3033-87d2-ccd8659b7c13",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b64f3fd7-64f9-3033-87d2-ccd8659b7c13",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b64f3fd7-64f9-3033-87d2-ccd8659b7c13",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b64f3fd7-64f9-3033-87d2-ccd8659b7c13",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b64f3fd7-64f9-3033-87d2-ccd8659b7c13",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b64f3fd7-64f9-3033-87d2-ccd8659b7c13",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b64f3fd7-64f9-3033-87d2-ccd8659b7c13",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b64f3fd7-64f9-3033-87d2-ccd8659b7c13",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b64f3fd7-64f9-3033-87d2-ccd8659b7c13",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51910d66-b877-337a-85bb-8342b3ed1d60",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51910d66-b877-337a-85bb-8342b3ed1d60",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51910d66-b877-337a-85bb-8342b3ed1d60",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51910d66-b877-337a-85bb-8342b3ed1d60",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51910d66-b877-337a-85bb-8342b3ed1d60",40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51910d66-b877-337a-85bb-8342b3ed1d60",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51910d66-b877-337a-85bb-8342b3ed1d60",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51910d66-b877-337a-85bb-8342b3ed1d60",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51910d66-b877-337a-85bb-8342b3ed1d60",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51910d66-b877-337a-85bb-8342b3ed1d60",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51910d66-b877-337a-85bb-8342b3ed1d60",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36ed465f-31e0-3cca-94c1-575e715b8502",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36ed465f-31e0-3cca-94c1-575e715b8502",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36ed465f-31e0-3cca-94c1-575e715b8502",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36ed465f-31e0-3cca-94c1-575e715b8502",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36ed465f-31e0-3cca-94c1-575e715b8502",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36ed465f-31e0-3cca-94c1-575e715b8502",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36ed465f-31e0-3cca-94c1-575e715b8502",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36ed465f-31e0-3cca-94c1-575e715b8502",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36ed465f-31e0-3cca-94c1-575e715b8502",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36ed465f-31e0-3cca-94c1-575e715b8502",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36ed465f-31e0-3cca-94c1-575e715b8502",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36ed465f-31e0-3cca-94c1-575e715b8502",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36ed465f-31e0-3cca-94c1-575e715b8502",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36ed465f-31e0-3cca-94c1-575e715b8502",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36ed465f-31e0-3cca-94c1-575e715b8502",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36ed465f-31e0-3cca-94c1-575e715b8502",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ffc4486b-788d-3b1e-8353-50345b95899e",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1c867b99-748c-3ba0-95d3-6679e4de496e",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1c867b99-748c-3ba0-95d3-6679e4de496e",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1c867b99-748c-3ba0-95d3-6679e4de496e",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1c867b99-748c-3ba0-95d3-6679e4de496e",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1c867b99-748c-3ba0-95d3-6679e4de496e",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2afe9769-f290-3f3b-bd7f-3c626fa1d60b",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2afe9769-f290-3f3b-bd7f-3c626fa1d60b",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2afe9769-f290-3f3b-bd7f-3c626fa1d60b",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2afe9769-f290-3f3b-bd7f-3c626fa1d60b",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2afe9769-f290-3f3b-bd7f-3c626fa1d60b",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0a6e7ab7-ad0f-3b1f-ab58-0c4cc89edbf2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0a6e7ab7-ad0f-3b1f-ab58-0c4cc89edbf2",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0a6e7ab7-ad0f-3b1f-ab58-0c4cc89edbf2",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9b5181ea-33c1-3128-9b34-46f346526124",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ab8e4bb1-1b71-3808-80a5-c55a2bca0eab",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69a25401-e03d-33b3-b9a4-409b330ca486",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69a25401-e03d-33b3-b9a4-409b330ca486",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28cc4c93-5d87-3e93-ba28-fcaa48ee51aa",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28cc4c93-5d87-3e93-ba28-fcaa48ee51aa",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28cc4c93-5d87-3e93-ba28-fcaa48ee51aa",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28cc4c93-5d87-3e93-ba28-fcaa48ee51aa",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28cc4c93-5d87-3e93-ba28-fcaa48ee51aa",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28cc4c93-5d87-3e93-ba28-fcaa48ee51aa",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28cc4c93-5d87-3e93-ba28-fcaa48ee51aa",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28cc4c93-5d87-3e93-ba28-fcaa48ee51aa",8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1e23feb7-6d62-3599-bcc9-af6a16680ea5",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1e23feb7-6d62-3599-bcc9-af6a16680ea5",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1e23feb7-6d62-3599-bcc9-af6a16680ea5",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1e23feb7-6d62-3599-bcc9-af6a16680ea5",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ea753c32-f5ce-3abe-80a3-c5c7521283a5",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ea753c32-f5ce-3abe-80a3-c5c7521283a5",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ea753c32-f5ce-3abe-80a3-c5c7521283a5",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cbce9b91-02d5-3df4-afa5-ed2604fa743e",4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cbce9b91-02d5-3df4-afa5-ed2604fa743e",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cbce9b91-02d5-3df4-afa5-ed2604fa743e",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"731e7c12-84d3-34b2-8a78-3358741c50ae",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ede80d1c-c8b0-3768-8f1f-7d0682c1898a",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ede80d1c-c8b0-3768-8f1f-7d0682c1898a",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ede80d1c-c8b0-3768-8f1f-7d0682c1898a",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ede80d1c-c8b0-3768-8f1f-7d0682c1898a",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d15d9d59-b941-3b0b-ac86-2c98b093e19f",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d15d9d59-b941-3b0b-ac86-2c98b093e19f",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e2284b82-76bc-3112-be29-a055fd4e4b0a",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9a4915c9-582f-30e8-8fb0-e536c8b37b82",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9a4915c9-582f-30e8-8fb0-e536c8b37b82",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9a4915c9-582f-30e8-8fb0-e536c8b37b82",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9a4915c9-582f-30e8-8fb0-e536c8b37b82",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"929d2049-4c5a-3379-bfce-34557d3b7cf5",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"929d2049-4c5a-3379-bfce-34557d3b7cf5",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"929d2049-4c5a-3379-bfce-34557d3b7cf5",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81938111-d000-31be-bded-7e6f1b5428d5",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81938111-d000-31be-bded-7e6f1b5428d5",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81938111-d000-31be-bded-7e6f1b5428d5",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dbfa33b7-4977-3009-a16f-743e0a62bf75",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8b824fdc-902b-3cd9-b2ec-cf4274aa3c2d",64,9,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0
"8b824fdc-902b-3cd9-b2ec-cf4274aa3c2d",51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8b824fdc-902b-3cd9-b2ec-cf4274aa3c2d",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8b824fdc-902b-3cd9-b2ec-cf4274aa3c2d",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d210e7a5-1184-3742-ac02-c9c800e2f551",80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d210e7a5-1184-3742-ac02-c9c800e2f551",82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d210e7a5-1184-3742-ac02-c9c800e2f551",98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d210e7a5-1184-3742-ac02-c9c800e2f551",86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d210e7a5-1184-3742-ac02-c9c800e2f551",88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d210e7a5-1184-3742-ac02-c9c800e2f551",73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d210e7a5-1184-3742-ac02-c9c800e2f551",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d210e7a5-1184-3742-ac02-c9c800e2f551",91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d210e7a5-1184-3742-ac02-c9c800e2f551",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d210e7a5-1184-3742-ac02-c9c800e2f551",93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b169209a-f716-3fe4-92c7-d862eb0cc90b",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b169209a-f716-3fe4-92c7-d862eb0cc90b",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
